,idx_pair,idx_obj1,idx_obj2,sep,refcol_psf_md,n_refcol_psf,refcol_ap_md,n_refcol_ap,muclip,sigmaclip,nclip,magmax
234,245.0,369.0,489.0,131.0,0.17941931324407534,1.0,0.18387725226871865,1.0,0.18387725226871865,0.0,1.0,14.464970130365742
235,246.0,175.0,262.0,131.0,0.07116041311203958,15.0,0.06806294189325435,15.0,0.06366915374188432,0.032667834335463386,15.0,14.915326810503448
236,247.0,204.0,596.0,131.0,0.03888453330038466,27.0,0.04634275515628339,27.0,0.04089247871548083,0.0298115141371893,27.0,15.02612136204798
237,248.0,550.0,909.0,131.0,0.041006142737002094,18.0,0.02609395151720495,18.0,0.033469071566737715,0.029408625312985343,18.0,14.348485221826962
238,249.0,217.0,654.0,132.0,0.1480713776324576,18.0,0.14041243624468525,18.0,0.1386285825639727,0.024039370848944624,18.0,14.59920558163003
239,250.0,118.0,669.0,132.0,0.06244044364805923,5.0,0.03136092688843206,5.0,0.04060099701330202,0.02962730322022208,5.0,15.017689004716148
240,251.0,257.0,948.0,132.0,0.0504055957224665,9.0,0.05735649057388592,9.0,0.055190382840507174,0.01645959796050914,9.0,14.149155579010564
241,252.0,97.0,538.0,132.0,0.24100657524874958,24.0,0.24244809848165882,24.0,0.2413222617283639,0.01918278076866115,24.0,14.215575141969996
242,253.0,558.0,950.0,132.0,0.2659438954844404,13.0,0.26985275638457296,13.0,0.26703808698584797,0.020260827519449142,13.0,13.98214510809514
243,254.0,558.0,824.0,132.0,0.31192003408019353,23.0,0.29796658183497016,23.0,0.2972566056251039,0.014312746162717242,23.0,14.006410663450533
244,255.0,669.0,983.0,133.0,0.11980295078065772,11.0,0.09866845104026467,11.0,0.09980297129624947,0.01654511021087076,11.0,14.137764661923654
245,256.0,111.0,175.0,133.0,0.02630898265461923,17.0,0.0234885177746591,17.0,0.03299512877594905,0.025423826182371437,17.0,14.931073270305149
246,257.0,111.0,141.0,133.0,0.018066394202727487,14.0,0.023729444522970766,14.0,0.029295346626765677,0.017890884715218797,14.0,14.940706443874369
247,258.0,470.0,913.0,133.0,0.07269890308427485,7.0,0.09606175025643182,7.0,0.09795480900508353,0.015605547981087329,7.0,14.015861544724126
248,259.0,101.0,653.0,133.0,0.20375511523212708,11.0,0.20637742761841693,11.0,0.20897913649919142,0.009940499483555505,11.0,13.460175070153904
249,260.0,109.0,470.0,134.0,0.027296512220223335,9.0,0.03569137630373831,9.0,0.04094712143029078,0.019677280455733043,9.0,14.8279316542999
250,261.0,64.0,108.0,134.0,0.015170133487542259,4.0,0.01526912287673543,4.0,0.02185079230190201,0.017658503652863936,4.0,14.99682328973392
251,262.0,618.0,619.0,134.0,0.3824801245047791,1.0,0.407598583276366,1.0,0.407598583276366,0.0,1.0,13.324690270128308
252,263.0,489.0,907.0,134.0,0.020529194904915116,2.0,0.06629600917876655,2.0,0.06629600917876655,0.027279466531150653,2.0,14.681112035789226
253,264.0,131.0,489.0,134.0,0.15821469872925142,9.0,0.15865761899845054,9.0,0.16143869076902087,0.023574425400171933,9.0,14.429757602858048
254,265.0,108.0,180.0,135.0,0.17726461651177328,12.0,0.16825828308920787,12.0,0.16853767697079736,0.007242694082143987,12.0,13.449388503628775
255,266.0,101.0,907.0,135.0,0.023122611324776443,17.0,0.021689549005360576,17.0,0.025803043065693972,0.02381778882083188,17.0,14.67459534121989
256,267.0,527.0,653.0,135.0,0.23105221350471705,6.0,0.25056165497117,6.0,0.2489568680880844,0.010882594984411941,6.0,13.442971785520108
257,268.0,257.0,558.0,136.0,0.145915007027968,25.0,0.1355797908112084,25.0,0.13798814797207717,0.022333148541227234,25.0,14.143851074053872
258,269.0,150.0,824.0,136.0,0.044684405101014235,16.0,0.0483656632949252,16.0,0.04558597278837262,0.008921087338479955,16.0,13.087793687116001
259,270.0,619.0,944.0,136.0,0.24429785054666198,10.0,0.2529242374648053,10.0,0.25292720683471615,0.012534365042047543,10.0,14.176101100900796
260,271.0,272.0,865.0,136.0,0.030254968986288766,30.0,0.020167378898998223,30.0,0.021179521381588153,0.01331846475409214,30.0,13.692927020884024
261,272.0,101.0,272.0,137.0,0.07023997264184967,20.0,0.06534805418401834,20.0,0.06546144871365112,0.01171801260187991,20.0,13.704497650410456
262,273.0,175.0,550.0,137.0,0.03774577067726881,13.0,0.026796348058192976,13.0,0.033543303848608375,0.021926350116567822,13.0,14.904701529405637
263,274.0,175.0,944.0,138.0,0.11519903325763625,8.0,0.11522476789774316,8.0,0.11272349325719633,0.036004080465966815,8.0,14.90460750159738
264,275.0,111.0,201.0,138.0,0.033723519051549466,22.0,0.0421637679287068,22.0,0.04331403622463415,0.028517541127203394,22.0,14.949532708704627
265,276.0,150.0,470.0,138.0,0.1938635171767853,9.0,0.19626622939345495,9.0,0.19741913841607092,0.01702004368375916,9.0,14.018660136821142
266,277.0,558.0,913.0,139.0,0.042596004411308286,25.0,0.029427797513710274,25.0,0.03149412025130118,0.016162529303192796,25.0,13.95905453473961
267,278.0,111.0,907.0,139.0,0.08900683760659511,21.0,0.08183756087671235,21.0,0.08043926067885009,0.0378666368884283,21.0,14.943933902710045
268,279.0,118.0,433.0,140.0,0.08381580847519121,12.0,0.11490059807624586,12.0,0.1094118009796771,0.042951059266464045,12.0,15.0026649532851
269,280.0,141.0,262.0,140.0,0.07910396199349634,25.0,0.09871818363906648,25.0,0.0936497466891602,0.02539874730483303,25.0,14.281924066477334
270,282.0,141.0,489.0,141.0,0.07554575486649107,5.0,0.07761009989374124,5.0,0.07083651828387723,0.021880090224900083,5.0,14.44635642108815
271,283.0,123.0,201.0,141.0,0.1658176444391266,55.0,0.17354201816305803,55.0,0.17374839777962164,0.03496335522845163,55.0,14.851522573089644
272,284.0,262.0,618.0,141.0,0.012165698837030448,2.0,0.024491547506377387,2.0,0.024491547506377387,0.0026519866175878093,2.0,13.52513762300961
273,285.0,257.0,658.0,141.0,0.09821717417977105,17.0,0.10515667317953437,17.0,0.10207622197108795,0.024689895745006987,17.0,14.153080364496484
274,286.0,257.0,470.0,141.0,0.10491182238701668,13.0,0.08995384720217281,13.0,0.09056308911861982,0.025791595823839237,13.0,14.133882093622912
275,287.0,175.0,538.0,142.0,0.030844571268680454,7.0,0.028410217849057062,7.0,0.0312696559843297,0.01634517201792575,7.0,14.9101310057126
276,288.0,101.0,141.0,142.0,0.11297010213150394,27.0,0.10245235791867735,27.0,0.10664421800661623,0.022905189558853723,27.0,14.306670036135587
277,289.0,159.0,907.0,142.0,0.06131416624639918,59.0,0.06066143022224324,59.0,0.06545188957188444,0.03594152262468006,59.0,14.744549921576358
278,290.0,118.0,654.0,143.0,0.1457205829985302,5.0,0.1079976585434057,5.0,0.11714136976161207,0.025904976476730835,5.0,15.030614236652298
279,291.0,109.0,118.0,144.0,0.07229585576479636,9.0,0.08945160620456072,9.0,0.09130763233684508,0.031277027741753435,9.0,15.00122719881097
280,292.0,460.0,913.0,145.0,0.031252286435710985,4.0,0.025435055013574015,4.0,0.032850874414191544,0.01810088621362818,4.0,15.015892122184843
281,293.0,159.0,392.0,145.0,0.08325428982411331,43.0,0.09836550697124125,43.0,0.09662354116776307,0.032762285797053176,43.0,14.739797532115093
282,294.0,101.0,433.0,145.0,0.13270727746241207,11.0,0.14803498352306477,11.0,0.1454240344856044,0.02648688329022259,11.0,14.52806807899079
283,295.0,64.0,468.0,145.0,0.03388010359117111,3.0,0.021954744158328765,3.0,0.037624969941076,0.025261100692231555,3.0,14.984466441266877
284,296.0,244.0,610.0,146.0,0.28480235608040694,31.0,0.2780557431749848,31.0,0.28539943622832165,0.039089793175379084,31.0,14.817877987540877
285,297.0,141.0,159.0,147.0,0.03224006564703075,41.0,0.04075201092657821,41.0,0.04465088735499886,0.030672930513152615,41.0,14.742508846710404
